ST_CASE,VEH_NO,DRIVER_DISTRACTION
260575,1,Reported as Unknown if Distracted
260575,2,Not Distracted
260576,1,Reported as Unknown if Distracted
260576,2,Not Distracted
260577,1,Reported as Unknown if Distracted
260577,2,Reported as Unknown if Distracted
260578,1,No Driver Present/Unknown if Driver present
260578,2,Reported as Unknown if Distracted
260578,3,Not Distracted
260578,4,Not Distracted
260578,5,Not Distracted
260578,6,Not Distracted
260579,1,Reported as Unknown if Distracted
260579,2,Not Distracted
260580,1,"Distracted by Outside Person, Object or Event"
260581,1,Not Distracted
260582,1,Reported as Unknown if Distracted
260583,1,Reported as Unknown if Distracted
260584,1,Reported as Unknown if Distracted
260584,2,Not Distracted
260584,3,Not Distracted
260585,1,Reported as Unknown if Distracted
260585,2,Reported as Unknown if Distracted
260586,1,Reported as Unknown if Distracted
260587,1,Not Distracted
260588,1,Not Distracted
260589,1,Not Distracted
260590,1,Not Distracted
260590,2,Not Distracted
260591,1,Not Distracted
260592,1,Reported as Unknown if Distracted
260592,2,Not Distracted
260593,1,Not Distracted
260594,1,Reported as Unknown if Distracted
260594,2,Reported as Unknown if Distracted
260594,3,Not Distracted
260595,1,Reported as Unknown if Distracted
260595,2,Not Distracted
260596,1,Not Distracted
260596,2,Reported as Unknown if Distracted
260596,3,Not Distracted
260597,1,Not Distracted
260597,2,Reported as Unknown if Distracted
260598,1,While Manipulating Mobile Phone
260598,2,Not Distracted
260599,1,Reported as Unknown if Distracted
260600,1,Not Distracted
260601,1,Reported as Unknown if Distracted
260601,2,Not Distracted
260601,3,Not Distracted
260601,4,Not Distracted
260602,1,Reported as Unknown if Distracted
260603,1,Reported as Unknown if Distracted
260603,2,Reported as Unknown if Distracted
260604,1,Reported as Unknown if Distracted
260605,1,Reported as Unknown if Distracted
260606,1,Reported as Unknown if Distracted
260607,1,Reported as Unknown if Distracted
260607,2,Reported as Unknown if Distracted
260607,3,Not Distracted
260608,1,Reported as Unknown if Distracted
260608,2,Not Distracted
260609,1,Reported as Unknown if Distracted
260609,2,Not Distracted
260610,1,Reported as Unknown if Distracted
260611,1,Reported as Unknown if Distracted
260612,1,Reported as Unknown if Distracted
260612,2,Not Distracted
260613,1,Reported as Unknown if Distracted
260613,2,Not Distracted
260614,1,Reported as Unknown if Distracted
260615,1,Not Distracted
260615,2,Reported as Unknown if Distracted
260616,1,Not Distracted
260618,1,Reported as Unknown if Distracted
260619,1,Not Distracted
260620,1,Reported as Unknown if Distracted
260620,2,Not Distracted
260621,1,Reported as Unknown if Distracted
260622,1,Reported as Unknown if Distracted
260623,1,Reported as Unknown if Distracted
260624,1,Not Distracted
260624,2,Not Distracted
260625,1,Reported as Unknown if Distracted
260625,2,Not Distracted
260626,1,Not Distracted
260626,2,Reported as Unknown if Distracted
260627,1,Reported as Unknown if Distracted
260628,1,"Distracted by Outside Person, Object or Event"
260629,1,Reported as Unknown if Distracted
260629,2,Not Distracted
260629,3,Not Distracted
260630,1,Reported as Unknown if Distracted
260630,2,Not Distracted
260631,1,Reported as Unknown if Distracted
260631,2,Not Distracted
260632,1,Reported as Unknown if Distracted
260633,1,Reported as Unknown if Distracted
260634,1,Not Distracted
260634,2,Reported as Unknown if Distracted
260634,3,Reported as Unknown if Distracted
260635,1,Reported as Unknown if Distracted
260635,2,Reported as Unknown if Distracted
260636,1,Reported as Unknown if Distracted
260636,2,Not Distracted
260637,1,Reported as Unknown if Distracted
260637,2,Not Distracted
260638,1,Reported as Unknown if Distracted
260639,1,Reported as Unknown if Distracted
260639,2,Not Distracted
260640,1,Reported as Unknown if Distracted
260641,1,Not Distracted
260641,2,Not Distracted
260642,1,"Distracted by Outside Person, Object or Event"
260642,2,Not Distracted
260643,1,Reported as Unknown if Distracted
260644,1,Reported as Unknown if Distracted
260645,1,Not Distracted
260646,1,Not Distracted
260646,2,Not Distracted
260647,1,Reported as Unknown if Distracted
260647,2,Not Distracted
260648,1,Reported as Unknown if Distracted
260649,1,Reported as Unknown if Distracted
260650,1,Reported as Unknown if Distracted
260651,1,Reported as Unknown if Distracted
260651,2,Reported as Unknown if Distracted
260652,1,Not Distracted
260653,1,Not Distracted
260654,1,Reported as Unknown if Distracted
260655,1,Reported as Unknown if Distracted
260656,1,Reported as Unknown if Distracted
260656,2,Not Distracted
260657,1,Reported as Unknown if Distracted
260658,1,Not Distracted
260659,1,Reported as Unknown if Distracted
260659,2,Not Distracted
260660,1,Reported as Unknown if Distracted
260661,1,Reported as Unknown if Distracted
260661,2,Not Distracted
260662,1,Reported as Unknown if Distracted
260663,1,Reported as Unknown if Distracted
260663,2,Not Distracted
260664,1,Reported as Unknown if Distracted
260665,1,Not Distracted
260666,1,Reported as Unknown if Distracted
260667,1,Not Distracted
260667,2,Not Distracted
260668,1,Reported as Unknown if Distracted
260669,1,Not Distracted
260669,2,Not Distracted
260670,1,Reported as Unknown if Distracted
260671,1,While Manipulating Mobile Phone
260671,2,Not Distracted
260672,1,Reported as Unknown if Distracted
260672,2,Not Distracted
260673,1,Not Distracted
260674,1,Reported as Unknown if Distracted
260675,1,Reported as Unknown if Distracted
260675,2,Not Distracted
260675,3,Not Distracted
260676,1,Not Distracted
260677,1,Reported as Unknown if Distracted
260677,2,Reported as Unknown if Distracted
260678,1,Reported as Unknown if Distracted
260679,1,Not Distracted
260680,1,Reported as Unknown if Distracted
260680,2,"Distracted by Outside Person, Object or Event"
260681,1,Not Distracted
260682,1,Not Distracted
260683,1,Reported as Unknown if Distracted
260684,1,Not Distracted
260684,2,Reported as Unknown if Distracted
260684,3,Reported as Unknown if Distracted
260685,1,Reported as Unknown if Distracted
260685,2,Not Distracted
260686,1,Reported as Unknown if Distracted
260687,1,Not Distracted
260687,2,Reported as Unknown if Distracted
260687,3,Not Distracted
260688,1,Reported as Unknown if Distracted
260688,2,Reported as Unknown if Distracted
260688,3,Not Distracted
260689,1,Reported as Unknown if Distracted
260689,2,Reported as Unknown if Distracted
260690,1,Not Distracted
260691,1,Not Distracted
260692,1,"Distraction (Distracted), Details Unknown"
260693,1,"Distracted by Outside Person, Object or Event"
260694,1,Not Distracted
260695,1,Reported as Unknown if Distracted
260696,1,Reported as Unknown if Distracted
260697,1,Reported as Unknown if Distracted
260698,1,Not Distracted
260699,1,Not Distracted
260700,1,Not Distracted
260701,1,While Manipulating Mobile Phone
260701,2,Not Distracted
260701,3,Not Distracted
260702,1,Reported as Unknown if Distracted
260703,1,Reported as Unknown if Distracted
260703,2,Not Distracted
260704,1,Not Distracted
260704,2,Not Distracted
260705,1,Not Distracted
260705,2,Not Distracted
260706,1,Reported as Unknown if Distracted
260707,1,Not Distracted
260707,2,Not Distracted
260708,1,Reported as Unknown if Distracted
260709,1,Not Distracted
260710,1,Not Distracted
260711,1,Reported as Unknown if Distracted
260711,2,Not Distracted
260712,1,Not Distracted
260712,2,Reported as Unknown if Distracted
260713,1,Reported as Unknown if Distracted
260713,2,Not Distracted
260714,1,Reported as Unknown if Distracted
260714,2,Not Distracted
260714,3,Not Distracted
260715,1,"Distracted by Outside Person, Object or Event"
260715,2,Not Distracted
260716,1,Not Distracted
260716,2,Reported as Unknown if Distracted
260717,1,Reported as Unknown if Distracted
260717,2,Reported as Unknown if Distracted
260718,1,Reported as Unknown if Distracted
260718,2,Not Distracted
260719,1,Reported as Unknown if Distracted
260720,1,Not Distracted
260721,1,Reported as Unknown if Distracted
260722,1,Reported as Unknown if Distracted
260723,1,Reported as Unknown if Distracted
260723,2,Not Distracted
260724,1,Not Distracted
260724,2,Not Distracted
260725,1,Reported as Unknown if Distracted
260726,1,Reported as Unknown if Distracted
260727,1,Reported as Unknown if Distracted
260727,2,Not Distracted
260728,1,Reported as Unknown if Distracted
260728,2,Not Distracted
260729,1,Not Distracted
260730,1,Reported as Unknown if Distracted
260730,2,Not Distracted
260731,1,Reported as Unknown if Distracted
260731,2,Not Distracted
260732,1,Not Distracted
260732,2,By Other Occupant(s)
260733,1,Not Distracted
260733,2,Not Distracted
260734,1,Reported as Unknown if Distracted
260734,2,Not Distracted
260734,3,Not Distracted
260735,1,Reported as Unknown if Distracted
260736,1,Reported as Unknown if Distracted
260736,2,Not Distracted
260737,1,Not Distracted
260738,1,Reported as Unknown if Distracted
260738,2,Not Distracted
260739,1,Not Distracted
260740,1,Reported as Unknown if Distracted
260740,2,Not Distracted
260741,1,Reported as Unknown if Distracted
260742,1,Not Distracted
260742,2,Not Distracted
260743,1,Reported as Unknown if Distracted
260744,1,Reported as Unknown if Distracted
260744,2,Reported as Unknown if Distracted
260745,1,Reported as Unknown if Distracted
260746,1,Not Distracted
260746,2,Not Distracted
260747,1,Reported as Unknown if Distracted
260747,2,Not Distracted
260748,1,Reported as Unknown if Distracted
260749,1,Not Distracted
260750,1,Reported as Unknown if Distracted
260750,2,Reported as Unknown if Distracted
260751,1,Not Distracted
260752,1,Reported as Unknown if Distracted
260753,1,Not Distracted
260753,2,Not Distracted
260754,1,Not Distracted
260754,2,Not Distracted
260754,3,Not Distracted
260755,1,Reported as Unknown if Distracted
260755,2,Not Distracted
260756,1,Not Distracted
260757,1,Reported as Unknown if Distracted
260758,1,Reported as Unknown if Distracted
260759,1,Not Distracted
260759,2,Not Distracted
260760,1,Not Distracted
260760,2,Not Distracted
260760,3,Not Distracted
260761,1,Not Distracted
260761,2,Not Distracted
260761,3,Not Distracted
260762,1,Reported as Unknown if Distracted
260763,1,Reported as Unknown if Distracted
260764,1,Not Distracted
260765,1,Not Distracted
260765,2,Not Distracted
260766,1,Reported as Unknown if Distracted
260767,1,Reported as Unknown if Distracted
260768,1,Not Distracted
260768,2,Not Distracted
260769,1,Reported as Unknown if Distracted
260769,2,Not Distracted
260770,1,Not Distracted
260771,1,Not Distracted
260772,1,Not Distracted
260772,2,Not Distracted
260773,1,Reported as Unknown if Distracted
260773,2,Reported as Unknown if Distracted
260774,1,Not Distracted
260775,1,Reported as Unknown if Distracted
260775,2,Not Distracted
260775,3,"Distracted by Outside Person, Object or Event"
260776,1,Not Distracted
260776,2,Not Distracted
260777,1,Reported as Unknown if Distracted
260778,1,"Distracted by Outside Person, Object or Event"
260779,1,Reported as Unknown if Distracted
260779,2,Reported as Unknown if Distracted
260780,1,Not Distracted
260781,1,Reported as Unknown if Distracted
260782,1,Reported as Unknown if Distracted
260783,1,Reported as Unknown if Distracted
260784,1,Reported as Unknown if Distracted
260785,1,Not Distracted
260786,1,Reported as Unknown if Distracted
260786,2,Reported as Unknown if Distracted
260787,1,Reported as Unknown if Distracted
260788,1,Reported as Unknown if Distracted
260789,1,Reported as Unknown if Distracted
260789,2,Reported as Unknown if Distracted
260790,1,Reported as Unknown if Distracted
260790,2,Reported as Unknown if Distracted
260791,1,Reported as Unknown if Distracted
260792,1,Not Distracted
260792,2,Not Distracted
260793,1,By Other Occupant(s)
260794,1,Not Distracted
260794,2,Not Distracted
260795,1,Not Distracted
260796,1,Not Distracted
260796,2,Not Distracted
260797,1,Reported as Unknown if Distracted
260798,1,Not Distracted
260799,1,Reported as Unknown if Distracted
260799,2,Reported as Unknown if Distracted
260800,1,Reported as Unknown if Distracted
260801,1,Reported as Unknown if Distracted
260802,1,Reported as Unknown if Distracted
260802,2,Not Distracted
260803,1,Not Distracted
260803,2,Not Distracted
260804,1,Reported as Unknown if Distracted
260804,2,Not Distracted
260804,3,Not Distracted
260805,1,Reported as Unknown if Distracted
260805,2,Not Distracted
260806,1,Reported as Unknown if Distracted
260806,2,Reported as Unknown if Distracted
260807,1,Reported as Unknown if Distracted
260808,1,Not Distracted
260809,1,Reported as Unknown if Distracted
260810,1,Reported as Unknown if Distracted
260810,2,Not Distracted
260810,3,Not Distracted
260810,4,Reported as Unknown if Distracted
260811,1,No Driver Present/Unknown if Driver present
260811,2,Not Distracted
260812,1,Reported as Unknown if Distracted
260813,1,Not Distracted
260813,2,Not Distracted
260813,3,Not Distracted
260814,1,Reported as Unknown if Distracted
260814,2,Not Distracted
260814,3,Not Distracted
260815,1,Reported as Unknown if Distracted
260816,1,No Driver Present/Unknown if Driver present
260816,2,Not Distracted
260816,3,Not Distracted
260817,1,Reported as Unknown if Distracted
260817,2,Not Distracted
260817,3,Not Distracted
260818,1,Not Distracted
260819,1,Reported as Unknown if Distracted
260820,1,Not Distracted
260821,1,Not Distracted
260822,1,Not Distracted
260822,2,Not Distracted
260823,1,Not Distracted
260824,1,Reported as Unknown if Distracted
260824,2,Not Distracted
260825,1,Reported as Unknown if Distracted
260826,1,Not Distracted
260827,1,Reported as Unknown if Distracted
260828,1,Reported as Unknown if Distracted
260829,1,Other Distraction [Specify:]
260830,1,Reported as Unknown if Distracted
260830,2,Not Distracted
260831,1,Not Distracted
260832,1,Reported as Unknown if Distracted
260833,1,Reported as Unknown if Distracted
260833,2,Not Distracted
260834,1,Reported as Unknown if Distracted
260835,1,Reported as Unknown if Distracted
260836,1,Not Distracted
260837,1,Reported as Unknown if Distracted
260838,1,Reported as Unknown if Distracted
260838,2,Not Distracted
260839,1,Reported as Unknown if Distracted
260840,1,Reported as Unknown if Distracted
260841,1,Reported as Unknown if Distracted
260841,2,Not Distracted
260841,3,Not Distracted
260842,1,Not Distracted
260842,2,Not Distracted
260843,1,Reported as Unknown if Distracted
260844,1,Not Distracted
260845,1,Not Distracted
260846,1,Reported as Unknown if Distracted
260846,2,No Driver Present/Unknown if Driver present
260847,1,Reported as Unknown if Distracted
260848,1,Not Distracted
260849,1,Reported as Unknown if Distracted
260850,1,Not Distracted
260850,2,Not Distracted
